Symbol,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
HDFCBANK,ARIMA-LSTM,10.417464950316695,7.741111952999069,0.9042921880828222,0.9825570011051784,51.821862348178136,0.5142857142857142,0.0753138075313807,0.1313868613138686
HDFCLIFE,ARIMA,98.8250475679468,82.64945830544407,11.323791932490412,-1.2302377396683153,52.121212121212125,0.4952380952380952,0.2203389830508474,0.3049853372434017
HDFCLIFE,SARIMA,122.3945600188175,103.57525113835446,14.169503514168458,-2.4209074702999045,51.91919191919192,0.4545454545454545,0.0423728813559322,0.0775193798449612
HDFCLIFE,Random Forest,29.01331147883244,21.48462581530914,2.9262433504858327,0.8363691760720995,54.32098765432099,0.5050505050505051,0.2688172043010752,0.3508771929824561
HDFCLIFE,XGBoost,39.10298031735191,29.328485720515367,3.968158911762712,0.7027716470740013,51.60493827160494,0.4404761904761904,0.1989247311827957,0.274074074074074
HDFCLIFE,LSTM,17.53966845207879,13.724797013047676,1.973404381488857,0.9401983336060932,54.32098765432099,0.5148514851485149,0.2765957446808511,0.3598615916955017
HDFCLIFE,CNN-LSTM,16.831594039077387,13.353211909607634,1.923345486269384,0.9449292460650984,52.59259259259259,0.4836065573770491,0.3138297872340425,0.3806451612903225
HDFCLIFE,ARIMA-LSTM,9.827840523286886,7.627912314089277,1.1190049703024827,0.9803780414947916,45.539906103286384,0.4553990610328638,1.0,0.6258064516129032
HEROMOTOCO,ARIMA,829.3753679388823,641.3952486724168,15.260502630435456,-0.3815463961139174,51.91919191919192,0.5165165165165165,0.6907630522088354,0.5910652920962199
HEROMOTOCO,SARIMA,832.6152048784926,643.4958754057626,15.318559269680373,-0.3923611070900055,51.51515151515152,0.5134328358208955,0.6907630522088354,0.589041095890411
HEROMOTOCO,Random Forest,488.95612134564334,391.451425832865,8.426290327940015,0.5373878530868806,48.625792811839325,0.4903846153846153,0.4267782426778242,0.4563758389261745
HEROMOTOCO,XGBoost,412.7113493082829,329.8912880889361,7.148902180455739,0.6704129944609623,49.47145877378436,0.5,0.5230125523012552,0.5112474437627812
HEROMOTOCO,LSTM,153.26862376746888,119.77378350928598,2.504315495406884,0.9545447790631292,51.58562367864693,0.5192307692307693,0.5648535564853556,0.5410821643286573
HEROMOTOCO,CNN-LSTM,165.3965574616738,125.28713380230464,2.545671794000593,0.9470665513651704,50.317124735729394,0.5114942528735632,0.3723849372384937,0.4309927360774818
HEROMOTOCO,ARIMA-LSTM,78.49290756517432,59.26561839374173,1.241428870951205,0.9876441338800668,55.06072874493927,0.5460750853242321,0.642570281124498,0.5904059040590406
HINDALCO,ARIMA,162.85844802436895,118.38505221045884,13.909973889959344,-0.1959542899567661,48.68686868686869,0.532258064516129,0.4888888888888889,0.5096525096525096
HINDALCO,SARIMA,162.6332948041321,118.38311665887836,13.920792099933196,-0.1926497414141479,48.68686868686869,0.532258064516129,0.4888888888888889,0.5096525096525096
HINDALCO,Random Forest,183.2948625451699,124.0337401763077,13.644243700810682,-0.4886974625616129,47.35729386892177,0.5942028985507246,0.1564885496183206,0.2477341389728097
HINDALCO,XGBoost,183.4453153526562,125.35291209781332,13.846397990085888,-0.4911423825465066,47.780126849894295,0.6470588235294118,0.1259541984732824,0.2108626198083066
HINDALCO,LSTM,76.59599687922343,52.615927040183344,5.944433722235591,0.740033125379165,46.51162790697674,0.5657894736842105,0.1634980988593156,0.2536873156342182
