Date,Open,High,Low,Close,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2026-02-27,1298.207628321947,1306.723305439908,1266.7874442662774,1272.5625,23141724,1520.0980053710937,1374.7413348066295,17.226487344882685,-79.21125988071162,1610.1462417722278,1170.3847152590224
2026-03-02,1263.6552272829083,1271.290062662244,1246.0364867011174,1261.5997314453125,9700361,1513.48314453125,1363.9659440103137,16.447142283689217,-78.33580110931143,1578.1707226371514,1169.031450214411
2026-03-04,1264.6340504084835,1289.104523520103,1264.6340504084835,1279.7078857421875,15154950,1506.997490234375,1355.941367032397,22.935165012391167,-75.31265955123513,1528.5912311635623,1184.4893108286253
2026-03-05,1292.0410271405913,1292.0410271405913,1262.7743163409898,1278.141845703125,10362147,1499.4840771484376,1348.5318888105617,31.739526980596963,-72.2107636948756,1505.999231896949,1184.5684805053947
2026-03-06,1275.4011212294208,1299.0884925711755,1275.4011212294208,1280.686767578125,8724291,1492.4385375976562,1342.0704486931868,35.21676984411913,-68.75457501174651,1483.1325240242172,1186.7038163078141
2026-03-09,1262.676497890922,1290.083429628089,1255.3353554613236,1287.14697265625,10068514,1485.6181274414062,1336.8396414515737,37.85988578445541,-64.74786296019397,1459.4349691449613,1191.5982706011325
2026-03-10,1292.0410437407636,1293.0198627132943,1256.9014187299574,1268.1578369140625,9600171,1478.5608422851562,1330.2985172099059,26.36003495880253,-62.3856365635088,1434.3609860809931,1196.939270266663
2026-03-11,1260.7188580118502,1271.975276386956,1244.3726286871142,1249.2667236328125,7868891,1471.34890625,1322.581203535897,26.12746665329884,-61.33092535704873,1403.6099570766364,1206.0094643100824
2026-03-12,1245.5471752363726,1251.5179472285731,1231.3542997621664,1238.9891357421875,7599940,1464.3836328125,1314.6200542222105,25.224797188227612,-60.62552130500535,1374.448811743792,1214.9971599358953
2026-03-13,1224.5025045780033,1242.7085131232232,1216.280401513626,1221.8597412109375,7366098,1457.1971435546875,1305.7857386973274,25.200954297049137,-60.748412607977116,1368.454296093986,1207.5133430661701
2026-03-16,1213.931245180508,1227.7326883178384,1198.2701415781935,1223.3280029296875,12314450,1449.7581201171874,1297.932621005171,29.25788121678289,-60.03527907453076,1363.6326546456348,1200.6576895926464
2026-03-17,1218.6295738865974,1218.6295738865974,1189.3628638376754,1206.785888671875,11223276,1441.7807446289062,1289.2519798305714,36.005270347005485,-60.11199235436811,1359.5089042846862,1191.7925117309387
2026-03-18,1211.7778669014497,1263.459555545422,1208.7435520363658,1240.261474609375,12365381,1435.1384790039062,1284.5862174285526,43.306172077745316,-56.81664128966099,1344.2799480911162,1194.8743243698214
2026-03-19,1217.846529327881,1228.4178221249233,1189.3629208552388,1194.9422607421875,9156461,1427.4762866210938,1276.0486977441367,34.26992690767298,-57.20253838461258,1335.117365297422,1189.0707816752342
2026-03-20,1215.6930991638783,1238.0102183433878,1203.1641691885866,1229.2987060546875,27299975,1419.9765747070312,1271.596317583237,40.83747273218938,-54.11231353795529,1320.515923012501,1192.4549510109364
2026-03-23,1211.9735596886824,1234.3885372371806,1201.4023868626336,1230.1796875,12420293,1412.9975952148438,1267.6518766229285,43.04894443163178,-51.00425494122783,1308.1314792045391,1195.4035915962422
2026-03-24,1242.12130081512,1269.5282325903945,1224.5025589595862,1251.224365234375,13613495,1406.4238500976562,1266.0873517287807,43.7794151284735,-46.30914351550882,1301.0824410265268,1197.636846082848
2026-03-25,1243.100095463166,1263.263742406015,1230.4733068170258,1252.00732421875,10824030,1400.2220532226563,1264.7463967278254,44.27282960642188,-42.04043961893535,1301.2700710216209,1197.801596458848
2026-03-27,1257.9780904958054,1267.374848180997,1236.444073189259,1242.806396484375,13092541,1393.7755517578125,1262.6568728951158,41.93412052396661,-38.950897301354416,1299.9657568144764,1197.1091211152109
2026-03-30,1223.5236944376795,1238.6953882487069,1216.6719617488286,1224.1109619140625,14108486,1386.9394799804688,1258.9858337540632,37.24245441272022,-37.57780454189151,1298.7927213128069,1194.5136995856305
2026-04-01,1262.6764804554484,1275.4011271577126,1242.610691424955,1248.6793212890625,8137156,1380.594775390625,1258.0042611383487,46.14489966514784,-34.113913403658444,1296.1745725388027,1194.7435304885412
2026-04-02,1233.311939748619,1277.7503462365091,1233.116223742555,1273.247802734375,12873492,1372.9795654296875,1259.456027004637,54.64191081712923,-29.05139717261136,1297.7943367442494,1194.2885734120005
2026-04-06,1273.8350657038357,1292.041075138383,1271.4858762157266,1278.5333251953125,10208682,1365.6384252929688,1261.2729125466062,57.80523558392895,-24.332331129492786,1297.5771733124573,1194.3882807891052
2026-04-07,1274.4222980187042,1316.609371698259,1266.1023367797188,1311.0301513671875,15355792,1359.3837719726562,1266.0116971961854,66.59380829540487,-17.765426231521133,1305.2782055354153,1189.9760791325537
2026-04-08,1320.4267760360608,1347.7358488962443,1302.8080347694563,1317.68603515625,16030133,1353.3503295898438,1270.9330627161917,67.22657763003711,-11.887006579207537,1313.6055566143443,1185.3486548114367
2026-04-09,1301.731319284282,1309.170319257509,1286.1680743957882,1303.395263671875,14894607,1346.8529272460937,1274.0247009024472,67.78378592152902,-8.285947236926859,1316.7949613635255,1183.7840791638182
2026-04-10,1290.0834192154257,1290.9643801968148,1256.118448309188,1265.12353515625,19233369,1339.4471826171875,1273.176970831381,54.497182057376335,-8.423193078415352,1316.4852732415648,1183.7903371099978
2026-04-13,1245.0577246851824,1261.6976471062894,1238.8911174058185,1249.756103515625,10366082,1331.5011328125,1270.946412039404,61.11994088317642,-9.660623050020149,1316.5087505408562,1183.8157977989874
2026-04-15,1278.631284802942,1294.488104527646,1272.9540869097948,1277.6524658203125,12098912,1324.430146484375,1271.5850838280621,60.07343352328328,-8.294676057028482,1319.318462830634,1184.8724185170222
2026-04-16,1294.0965334739733,1302.808046184627,1281.2740288923192,1291.2579345703125,18527029,1317.7683032226562,1273.4586886606576,62.0836555380654,-6.044626905174255,1323.378775199002,1187.7519254845918
2026-04-17,1285.1893342368037,1300.165312581974,1278.435459306928,1290.7685546875,12064048,1311.4588354492187,1275.1072473298807,58.51601119253494,-4.251922097020952,1326.7082697305802,1191.1664861287948
2026-04-20,1292.0410136169874,1296.8372503675123,1280.3930442184933,1284.7977294921875,7172300,1305.2570385742188,1276.0301503929575,56.90721585862758,-3.2752314840251984,1326.8460829750454,1198.829856966361
2026-04-21,1282.2528368892558,1296.9351212811175,1271.7795218169556,1285.385009765625,10057440,1298.5462548828125,1276.9210893808306,59.30681065019921,-2.425844896657054,1328.9324246513927,1201.2558688056386
2026-04-22,1267.5705813427946,1270.2133447995752,1229.2987830540255,1241.729736328125,20088378,1293.3154467773438,1273.5695319472397,53.47223258013779,-5.215198073685997,1323.3901811453316,1211.4768598702935
2026-04-23,1227.438951608261,1238.891085420282,1200.0320212693207,1214.32275390625,14792854,1287.8418920898437,1267.9269816576216,43.30407209978099,-9.527468270839108,1325.1352919932583,1208.234153807523
2026-04-24,1174.5826894228176,1197.9764852174349,1127.7950978335834,1130.144287109375,42078914,1280.9412182617189,1254.8048202720743,27.36836903004206,-19.51254377353507,1345.0824944792862,1178.2834112824326
2026-04-27,1130.1443119385692,1154.9084786451926,1130.04645394258,1145.5118408203125,19579883,1274.5417016601561,1244.3959650861923,29.612955368635326,-25.887341734335678,1354.6624193971068,1158.1322339232058
2026-04-28,1138.0727223885278,1144.6308809119316,1125.4460537763027,1127.697265625,12720276,1267.7741455078126,1233.2818032327452,20.57804718363913,-32.007934833342915,1364.0958441198054,1136.267803341132
2026-04-29,1133.961747660014,1153.2444330805374,1132.2978032475876,1142.7711181640625,8303109,1261.8150952148437,1224.6617379881088,22.66749019453748,-35.23603594958195,1368.8266096365169,1121.5335099923896
2026-04-30,1142.7711514334949,1164.5988623339997,1135.0384576467616,1156.768310546875,12205669,1257.8176000976562,1218.1956972794198,27.06677541718885,-36.24703958618761,1371.4002950363501,1112.2255594558374
2026-05-01,1156.768310546875,1156.768310546875,1156.768310546875,1156.768310546875,0,1254.150947265625,1212.3454699715585,30.747845414685017,-36.6260647762781,1372.186586257264,1102.2481671607047
2026-05-04,1169.6886601132755,1169.6886601132755,1140.5198072387318,1143.652099609375,7735811,1250.2904858398438,1205.803244222779,30.99580475356315,-37.55193820767363,1370.7720105658716,1090.703172539597
2026-05-05,1144.728787187228,1160.096197246124,1135.5278649580357,1153.1466064453125,8164108,1246.118759765625,1200.788326339211,26.126127391361734,-37.09199874726551,1366.7027693542377,1082.2337418762309
2026-05-06,1161.8580797644604,1166.262764986819,1139.443102180398,1142.4774169921875,9856963,1242.0762377929686,1195.2349064013993,21.146580230219413,-37.1600499099045,1356.6443209342071,1075.4369168587616
2026-05-07,1148.1546369607545,1150.5038263553197,1134.6468875555572,1138.07275390625,12013987,1238.0082641601562,1189.7908918780518,20.830251298185843,-37.14125913068028,1343.2013717591265,1070.9185379088424
2026-05-08,1136.4088093734103,1158.4322359116547,1134.2554554613432,1154.2232666015625,7582770,1234.6019750976564,1186.4034989945767,25.98994944193994,-35.4149148107997,1329.73279890934,1069.4699110515976
2026-05-11,1151.0911273032605,1161.858136147083,1147.2737093616845,1152.0699462890625,7336288,1231.6557299804688,1183.1336368321467,25.62638174906165,-33.83055190920322,1321.8996845331321,1065.9976665410868
2026-05-12,1137.3876630949442,1137.3876630949442,1099.2137225952,1116.1473388671875,16891948,1229.0090063476562,1176.7539894069125,26.37204693937265,-35.06932969335321,1316.8915394741352,1057.6449351352398
2026-05-13,1112.5255790772603,1118.398492694932,1097.2560275682615,1099.3115234375,6664111,1225.7397509765624,1169.3785164574447,27.464550220003417,-36.9832596189915,1306.3209665298746,1050.381413841219
2026-05-14,1096.0815207310736,1098.137016652994,1065.933848927119,1071.8067626953125,16914842,1221.9399755859374,1160.085968480099,35.30576188804115,-40.255427686956864,1292.180026349077,1042.5772368345167
2026-05-15,1078.658538900176,1109.1976439317652,1078.266987402901,1095.2984619140625,17482450,1218.3946948242187,1153.915729759524,37.84938181749437,-40.48635911093902,1271.8929846810997,1043.31726922515
2026-05-18,1095.2984136735845,1121.8243835304838,1094.319594715878,1118.3006591796875,12096377,1215.5287133789063,1150.5238182757303,47.78189961854563,-38.370972164254454,1247.7142885674846,1050.8462583075154
2026-05-19,1137.3876555901809,1173.0166903851343,1137.3876555901809,1171.5484619140625,32175705,1213.3655249023439,1152.5261652889046,55.75568796077195,-32.028653715372,1219.4656291143767,1067.7112629754672
2026-05-20,1161.8580984968487,1181.3366195800531,1159.802602590221,1168.4161376953125,15121010,1211.1710107421875,1154.0394959942769,52.435503903432355,-26.94447391429162,1201.589706931893,1078.2558252946696
2026-05-21,1170.765334609686,1176.3446743746752,1152.0699163634372,1156.180908203125,10021033,1208.6808935546876,1154.2434400141672,49.88315555754127,-23.63011233260204,1188.5669775365475,1085.4643701197026
2026-05-22,1157.4533539662823,1166.5564175672662,1147.665164926398,1149.622802734375,8803066,1205.93041015625,1153.8033793208535,51.219492735700776,-21.287254978841474,1189.7299502621715,1086.2492489565786
2026-05-25,1157.9428754813864,1159.900513478819,1141.4008105061328,1143.75,5856136,1203.4422534179687,1152.8459146236294,48.05195988369003,-19.677578865915166,1189.5939102527896,1086.2091048839293
2026-05-26,1141.5965459846338,1155.6914427435413,1138.2685377836078,1142.966796875,8005767,1201.3162548828125,1151.905046266617,50.10579126004278,-18.254668441361446,1190.1735302291643,1087.1564380325547
2026-05-27,1136.4088302961693,1142.5754376343073,1130.5359164445094,1135.3321533203125,6371871,1199.243115234375,1150.3266755098264,49.41571254650018,-17.54085356675614,1189.7841685747067,1086.8019032026373
2026-05-28,1135.3321533203125,1135.3321533203125,1135.3321533203125,1135.3321533203125,0,1197.5125634765625,1148.8986257774918,45.67460663504989,-16.781701131475756,1187.9803187872876,1086.4621372674
2026-05-29,1156.96396849116,1184.370898370815,1129.1654871448488,1136.3109130859375,69085430,1195.7722216796874,1147.6997959973437,46.372229110066755,-15.917601423027008,1186.1164386945504,1086.2802776140431
